Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],temp_diff,estimated_power,Actual Failure,Predicted Failure,Failure Probability,Risk Category
0,302.6,310.2,1325,62.4,92,7.599999999999966,8658.22935329347,1,1,0.9826785714285714,High Risk
0,297.3,308.1,1468,49.8,0,10.800000000000011,7655.684305679895,0,0,0.0007117500954638424,Low Risk
1,302.2,311.1,1728,34.0,179,8.900000000000034,6152.495052790251,0,0,0.0006203504202379234,Low Risk
0,298.3,310.1,1408,45.3,78,11.800000000000011,6679.277308944186,0,0,0.0008434683710471405,Low Risk
0,302.4,310.2,2224,16.0,154,7.800000000000011,3726.347766177973,0,0,0.005743700539954334,Low Risk
0,299.9,309.2,1598,34.6,111,9.300000000000011,5790.039036370084,0,0,0.0003362710890349185,Low Risk
0,300.1,309.0,1404,54.8,29,8.899999999999977,8057.054183102527,0,0,0.020468945066189945,Low Risk
1,303.8,313.0,1514,45.0,113,9.199999999999989,7134.556916302419,0,0,0.00019812118106538154,Low Risk
0,299.1,310.3,1472,46.6,157,11.199999999999989,7183.272546384085,0,0,0.00042340760103251135,Low Risk
0,300.0,309.1,1431,45.4,90,9.100000000000025,6803.370218760984,0,0,0.0006826895603734759,Low Risk
0,304.1,313.1,1556,36.3,86,9.0,5914.864984472719,0,0,0.0002442511662514704,Low Risk
0,302.2,311.5,1543,38.5,37,9.300000000000011,6220.929412760948,0,0,0.0002478489247910601,Low Risk
0,297.5,309.4,1318,58.2,146,11.899999999999975,8032.801087816813,0,0,0.002959240520962998,Low Risk
0,302.4,310.2,1331,45.5,53,7.800000000000011,6341.880729924154,1,1,0.9568572026013201,High Risk
1,298.5,309.5,1535,39.8,87,11.0,6397.643999525373,0,0,0.00029557296285831984,Low Risk
0,303.2,311.2,1404,50.9,31,8.0,7483.650691969318,0,0,0.017216785769613434,Low Risk
0,298.2,308.1,1306,58.3,35,9.900000000000034,7973.341210859871,0,0,0.001296361687119633,Low Risk
1,300.7,309.5,1393,43.9,81,8.800000000000011,6403.895768906019,0,0,0.0006144117309209057,Low Risk
2,302.5,310.4,1422,41.9,156,7.899999999999977,6239.391505588544,0,0,0.005655059438124764,Low Risk
1,297.3,308.7,1655,34.1,21,11.399999999999975,5909.911740055559,0,0,0.00041827183567142025,Low Risk
0,298.0,309.0,1679,32.4,90,11.0,5696.712790607443,0,0,0.00040538422833226277,Low Risk
0,299.7,309.2,1326,64.8,71,9.5,8998.024014705741,0,1,0.6754943094986876,High Risk
0,300.2,309.7,1678,30.5,142,9.5,5359.452347269067,0,0,0.006141388072698814,Low Risk
2,300.1,311.5,1422,46.2,134,11.399999999999975,6879.710920243216,0,0,0.0020214445324744103,Low Risk
0,298.2,307.9,1551,34.1,190,9.699999999999989,5538.533600499199,0,0,0.00046937516623596196,Low Risk
0,300.7,312.3,1577,33.2,100,11.600000000000025,5482.749386946955,0,0,0.0003323579002355522,Low Risk
1,298.7,308.6,1722,24.7,64,9.900000000000034,4454.087232406537,0,0,0.0009309333232511273,Low Risk
0,300.2,311.6,1540,37.7,71,11.400000000000034,6079.819542737208,0,0,0.00029872459456897716,Low Risk
0,298.0,308.1,1819,23.4,78,10.100000000000025,4457.354488766269,0,0,0.0009159156198685973,Low Risk
0,296.7,307.9,1743,27.9,55,11.199999999999989,5092.490275542518,0,0,0.0013762708794121117,Low Risk
0,297.0,307.8,1396,50.0,96,10.800000000000011,7309.4389073522525,0,0,0.0005432916716300288,Low Risk
0,298.1,310.0,1534,33.7,47,11.899999999999975,5413.571516714908,0,0,0.00046141244343632593,Low Risk
1,299.2,308.4,1415,43.5,53,9.199999999999989,6445.762727002858,0,0,0.0006137271497272959,Low Risk
1,298.3,307.8,1330,55.4,114,9.5,7715.960996726771,0,0,0.01042662707898948,Low Risk
0,302.5,311.1,1493,39.0,137,8.600000000000023,6097.51718135243,0,0,0.0001415713043705452,Low Risk
1,300.6,309.7,1934,22.8,15,9.099999999999966,4617.638545952421,0,0,0.001647098868681611,Low Risk
1,299.7,310.5,1594,35.4,134,10.800000000000011,5909.084453990114,0,0,0.0002113726216516151,Low Risk
1,300.4,311.7,1832,24.2,179,11.300000000000011,4642.687511377044,0,0,0.003115299807783998,Low Risk
2,303.8,312.6,1811,24.9,183,8.800000000000011,4722.222165390425,0,0,0.0009406862793511876,Low Risk
1,298.1,308.0,2129,18.4,45,9.899999999999975,4102.249799155504,0,0,0.0011240076530772802,Low Risk
0,303.8,313.1,1394,45.4,36,9.300000000000011,6627.461974110979,0,0,0.01060394243570184,Low Risk
0,300.5,309.5,1653,27.6,62,9.0,4777.608443873214,0,0,0.002570119312862696,Low Risk
1,296.4,307.4,1416,50.0,210,11.0,7414.158662471912,0,0,0.05361180489397399,Low Risk
2,301.0,310.4,1512,44.9,86,9.399999999999975,7109.298511367559,0,0,0.0004184673234527596,Low Risk
1,300.3,311.7,1551,36.4,84,11.399999999999975,5912.10038293756,0,0,0.00031009571825230185,Low Risk
1,298.0,309.0,1393,55.9,79,11.0,8154.3911954862515,0,0,0.0028771012049346955,Low Risk
1,302.3,311.7,1685,30.8,130,9.399999999999975,5434.745851200103,0,0,0.0002795563851123317,Low Risk
1,300.8,310.8,1415,44.5,87,10.0,6593.941180497177,0,0,0.0005157680974135,Low Risk
0,300.2,309.4,1981,21.4,44,9.199999999999989,4439.426466689784,0,0,0.0015157146606963093,Low Risk
1,298.4,310.2,1725,32.0,80,11.800000000000011,5780.530482605219,0,0,0.0008039899207842706,Low Risk
0,298.8,310.2,1461,46.7,105,11.399999999999975,7144.892756132731,0,0,0.0005766370437022946,Low Risk
0,303.8,312.6,1793,28.1,170,8.800000000000011,5276.126838120355,0,0,0.001270342528495494,Low Risk
2,301.1,312.2,1491,42.6,52,11.099999999999966,6651.442798033381,0,0,0.0008564418684637027,Low Risk
1,298.3,307.7,1520,41.4,10,9.399999999999975,6589.80475016995,0,0,0.0004210281402009306,Low Risk
1,297.4,308.0,1601,34.6,181,10.600000000000025,5800.908946951506,0,0,0.0003307992230600087,Low Risk
0,301.3,310.7,1536,39.3,31,9.399999999999975,6321.387073847238,0,0,0.00021920283184284568,Low Risk
1,302.2,310.9,1302,53.4,58,8.699999999999989,7280.829470253561,0,0,0.047673270512436014,Low Risk
1,299.6,308.9,1685,27.8,161,9.299999999999956,4905.387489070224,0,0,0.00728851443742083,Low Risk
0,299.2,310.7,1477,44.0,19,11.5,6805.527445716449,0,0,0.0003574494055474481,Low Risk
0,300.6,309.8,1418,42.7,147,9.199999999999989,6340.634564838233,0,0,0.0006769020123444875,Low Risk
0,299.1,310.5,1471,38.4,146,11.399999999999975,5915.24197559115,0,0,0.0005005687765949482,Low Risk
1,300.8,311.4,1521,39.9,15,10.599999999999966,6355.222026726399,0,0,0.00020000372868193692,Low Risk
1,297.4,308.6,1643,31.0,89,11.200000000000044,5333.691287509631,0,0,0.00043558073999518283,Low Risk
0,300.0,309.5,1869,22.7,49,9.5,4442.871746633222,0,0,0.00106012266028169,Low Risk
0,297.6,309.5,1549,34.9,68,11.899999999999975,5661.160433744319,0,0,0.00037401895698860544,Low Risk
1,300.4,309.7,1539,37.7,156,9.300000000000011,6075.871607969197,0,0,0.0007848861919795603,Low Risk
2,299.1,310.0,1431,49.5,205,10.899999999999975,7417.77149402354,0,0,0.024928878661235037,Low Risk
1,303.9,313.1,1473,42.8,97,9.200000000000044,6601.994129665878,0,0,0.0001966587088391467,Low Risk
0,298.5,309.5,1547,33.1,68,11.0,5362.248364730763,0,0,0.000336261883417907,Low Risk
0,298.3,308.9,1708,27.3,170,10.599999999999966,4882.914629621544,0,0,0.02151803486710794,Low Risk
0,301.0,312.1,1377,49.9,48,11.100000000000025,7195.535229708598,0,0,0.012468944245718911,Low Risk
0,302.1,310.8,1565,35.3,6,8.699999999999989,5785.190511708043,0,0,0.00036470135314021774,Low Risk
0,300.1,311.3,2579,12.5,64,11.199999999999989,3375.9031056700314,1,1,1.0,High Risk
2,300.6,310.5,1454,51.2,58,9.899999999999975,7795.841225932048,0,0,0.0006015403052174159,Low Risk
0,298.7,309.8,1539,33.4,2,11.100000000000025,5382.867684513823,0,0,0.001087412007231321,Low Risk
0,301.8,310.0,1393,44.9,208,8.199999999999989,6549.770387787705,0,0,0.16523646380699486,Low Risk
0,300.4,309.4,1412,51.6,153,9.0,7629.797582214316,0,0,0.0005402987875230571,Low Risk
0,300.5,309.3,1528,37.0,221,8.800000000000011,5920.4360754450845,0,0,0.05348588895802647,Low Risk
0,298.3,309.1,1472,40.1,31,10.800000000000011,6181.313929399181,0,0,0.0003004140609268763,Low Risk
2,297.3,308.0,1384,49.1,206,10.699999999999989,7116.168127303408,0,0,0.10863404810080818,Low Risk
1,299.9,309.2,1539,43.2,132,9.300000000000011,6962.271975179557,0,0,0.00029960517965689644,Low Risk
2,297.1,308.2,1527,42.2,199,11.099999999999966,6748.078188057803,0,0,0.005307820810610118,Low Risk
0,303.3,311.4,1658,30.5,7,8.099999999999966,5295.573296646076,0,0,0.0008512012097333819,Low Risk
0,302.5,312.0,1574,33.8,63,9.5,5571.216636072043,0,0,0.00023186637850962128,Low Risk
0,298.0,307.8,1266,60.5,81,9.800000000000011,8020.800203880101,0,0,0.0013812890058796442,Low Risk
0,303.6,312.6,1699,27.9,160,9.0,4963.936304157624,0,0,0.0015531795774606349,Low Risk
0,299.2,309.1,1578,38.1,109,9.900000000000034,6295.940173353161,0,0,0.0002169878062685073,Low Risk
0,301.5,310.5,1636,28.7,106,9.0,4916.9276060844095,0,0,0.0020299672636090197,Low Risk
1,303.0,311.1,1526,37.3,176,8.100000000000023,5960.6275174600105,0,0,0.0002318198629852389,Low Risk
0,300.1,309.3,1570,36.8,189,9.199999999999989,6050.288571793463,0,0,0.0003396565670006585,Low Risk
2,297.6,309.0,1885,25.2,24,11.399999999999975,4974.397807694078,0,0,0.0156845531717801,Low Risk
0,300.1,309.1,1478,46.9,116,9.0,7258.984929335599,0,0,0.0008141647386278278,Low Risk
1,298.0,309.2,1438,42.9,101,11.199999999999989,6460.182637282835,0,0,0.0006739016107760224,Low Risk
0,302.4,311.2,1450,47.9,154,8.800000000000011,7273.31059183597,0,0,0.00030156069503825956,Low Risk
1,299.0,308.3,1377,47.2,35,9.300000000000011,6806.197652149216,0,0,0.0018688537479137294,Low Risk
0,298.3,308.9,1270,52.7,44,10.599999999999966,7008.788490403708,0,0,0.00556030705647436,Low Risk
2,297.3,308.4,1531,35.6,16,11.099999999999966,5707.603645139889,0,0,0.0020123568388329687,Low Risk
1,303.8,312.7,1507,38.5,180,8.899999999999977,6075.7878321651015,0,0,0.00018985141302853872,Low Risk
0,300.8,311.3,1498,40.2,73,10.5,6306.181765403864,0,0,0.00020619728530908534,Low Risk
0,302.1,311.0,1586,35.1,142,8.899999999999977,5829.602159854292,0,0,0.00038541665027671916,Low Risk
0,302.2,311.5,1489,38.3,35,9.300000000000011,5972.03149879254,0,0,0.0003999780428754856,Low Risk
0,298.9,310.3,1456,44.1,118,11.400000000000034,6724.013588331307,0,0,0.00034245041696966377,Low Risk
1,298.8,309.6,1384,48.2,39,10.800000000000011,6985.72920032636,0,0,0.0009578833430515366,Low Risk
0,303.4,312.2,1580,35.8,90,8.800000000000011,5923.368228588435,0,0,0.0002442511662514704,Low Risk
0,302.6,312.1,1288,68.5,0,9.5,9239.214554697342,1,1,0.965,High Risk
0,303.5,312.8,1524,39.4,96,9.300000000000011,6287.960528013042,0,0,0.00021707436436304184,Low Risk
0,301.4,311.0,1701,28.4,127,9.600000000000025,5058.843818222572,0,0,0.0014400305485421777,Low Risk
2,300.0,309.6,1629,32.3,89,9.600000000000025,5510.007939204601,0,0,0.00034502927798836763,Low Risk
1,296.7,307.8,1537,36.3,233,11.100000000000025,5842.6397693666895,0,0,0.06124671304744703,Low Risk
0,297.0,307.9,1296,69.1,153,10.899999999999975,9378.031062083965,1,1,1.0,High Risk
1,298.6,309.4,1464,36.9,179,10.799999999999956,5657.128723172212,0,0,0.0003548296886792924,Low Risk
0,299.9,309.6,1280,59.3,163,9.700000000000044,7948.648292602655,0,0,0.006913446180479927,Low Risk
1,303.0,311.2,1592,38.9,188,8.199999999999989,6485.168770854386,0,0,0.00022653778373560795,Low Risk
0,298.8,310.0,1611,32.4,183,11.199999999999989,5465.994226127809,0,0,0.0005348424863147723,Low Risk
0,297.3,308.6,1385,55.2,156,11.300000000000011,8006.034718408229,0,0,0.0007261013659233935,Low Risk
0,298.0,308.5,1404,46.6,201,10.5,6851.436586360908,0,0,0.015910737284495508,Low Risk
1,302.2,311.2,1627,33.2,74,9.0,5656.584180445591,0,0,0.00036142144931691105,Low Risk
2,298.4,308.4,1479,39.2,58,10.0,6071.316298621491,0,0,0.00041748675351309584,Low Risk
0,302.7,310.5,1511,37.7,60,7.800000000000011,5965.329434464883,0,0,0.0003978700300394241,Low Risk
1,303.7,312.9,1406,41.9,48,9.199999999999989,6169.187381756324,0,0,0.00149901059883856,Low Risk
0,302.6,310.3,1479,40.4,105,7.699999999999989,6257.172920007863,0,0,0.0004064646206107433,Low Risk
0,298.4,309.4,1392,50.1,117,11.0,7303.071946240977,0,0,0.0006256943896202581,Low Risk
0,300.4,310.5,1402,54.3,44,10.100000000000025,7972.168349602531,0,0,0.0004003499555703259,Low Risk
1,296.9,308.0,1641,33.3,67,11.100000000000025,5722.442434440343,0,0,0.000453364653281489,Low Risk
2,299.3,308.6,1498,39.5,47,9.300000000000011,6196.3726301853885,0,0,0.0003905502197907213,Low Risk
1,303.7,312.7,1469,48.5,147,9.0,7460.91603313284,0,0,0.00023095307665855724,Low Risk
1,302.5,312.0,1451,43.2,189,9.5,6564.169354116658,0,0,0.00020380338936440117,Low Risk
0,298.1,307.9,1425,58.2,57,9.799999999999956,8684.932890848982,0,0,0.006633624753881167,Low Risk
1,302.3,310.9,1762,24.5,73,8.599999999999966,4520.647108760592,0,0,0.00042437348080770753,Low Risk
2,302.9,311.2,2102,17.8,91,8.300000000000011,3918.1524696551423,0,0,0.00030421575784842197,Low Risk
1,303.7,312.4,1540,37.4,146,8.699999999999989,6031.439015871924,0,0,0.00018864621465303766,Low Risk
2,300.9,311.3,1295,58.9,77,10.400000000000034,7987.551681629608,0,0,0.003749347594691058,Low Risk
0,299.2,308.4,1620,34.1,89,9.199999999999989,5784.928712320245,0,0,0.0003545629968324499,Low Risk
1,298.5,308.7,1615,33.3,41,10.199999999999989,5631.776070457742,0,0,0.0003135611179046771,Low Risk
1,301.4,311.2,1727,26.5,43,9.800000000000011,4792.551952928789,0,0,0.000692382481663729,Low Risk
0,300.1,309.6,1565,34.8,32,9.5,5703.247303326909,0,0,0.00030023751689697966,Low Risk
0,302.5,311.9,1401,44.9,203,9.399999999999975,6587.3857238266855,0,0,0.04595962066938361,Low Risk
0,299.9,309.3,1620,31.1,196,9.400000000000034,5275.9907024386985,0,0,0.0003760575178706935,Low Risk
1,300.2,309.6,1556,35.8,36,9.400000000000034,5833.393014989623,0,0,0.000289879335012871,Low Risk
0,298.4,307.9,1446,45.3,23,9.5,6859.541895407169,0,0,0.0004510139954020058,Low Risk
1,297.5,308.5,1699,30.1,40,11.0,5355.3578048438885,0,0,0.0012104243781286105,Low Risk
0,301.4,310.7,1706,27.9,170,9.300000000000011,4984.388072332494,0,0,0.0021852552955188586,Low Risk
1,298.8,310.0,1529,38.5,77,11.199999999999989,6164.485464751452,0,0,0.0005030870007609567,Low Risk
0,302.2,310.6,1462,43.6,0,8.400000000000034,6675.172294543498,0,0,0.0035938805535781736,Low Risk
0,299.3,308.6,1744,26.4,33,9.300000000000011,4821.465077317326,0,0,0.0013701569954672806,Low Risk
1,298.3,308.4,1539,43.4,69,10.099999999999966,6994.504715805388,0,0,0.0002749885763039176,Low Risk
1,303.1,312.5,1667,30.0,160,9.399999999999975,5237.034953534185,0,0,0.0003556894330722276,Low Risk
0,298.9,308.7,1729,26.6,73,9.800000000000011,4816.208145610321,0,0,0.0009471645490556556,Low Risk
0,298.3,308.8,1645,30.4,33,10.5,5236.825514023945,0,0,0.0010518986901984371,Low Risk
0,303.5,312.3,1584,35.2,74,8.800000000000011,5838.838442255847,0,0,0.0002442511662514704,Low Risk
0,297.5,309.3,1623,33.4,74,11.800000000000011,5676.66942947754,0,0,0.00038678221809392975,Low Risk
0,297.4,308.4,1474,43.6,4,11.0,6729.961670422103,0,0,0.0003281466053776903,Low Risk
0,300.1,309.1,1400,46.7,77,9.0,6846.577589723355,0,0,0.0009992625032850084,Low Risk
0,303.9,313.2,1481,40.0,100,9.300000000000011,6203.598293288645,0,0,0.00020782472257296694,Low Risk
0,302.0,310.6,1467,44.9,86,8.600000000000023,6897.712246148286,0,0,0.0008971883207590855,Low Risk
1,301.0,310.6,1460,53.6,74,9.600000000000025,8194.949156644096,0,0,0.0005182501962134963,Low Risk
0,300.3,311.8,1551,37.2,9,11.5,6042.036655090035,0,0,0.0008909395377633807,Low Risk
0,298.9,308.2,2384,15.0,19,9.300000000000011,3744.7784430790334,0,0,0.0015609489305948132,Low Risk
0,302.2,311.3,1382,46.4,94,9.100000000000025,6715.133353097159,0,0,0.000647161937369195,Low Risk
0,299.1,310.0,1394,46.6,27,10.899999999999975,6802.637180475147,0,0,0.0006956413069590051,Low Risk
0,303.7,312.1,1443,45.9,74,8.400000000000034,6935.97684466901,0,0,0.03127103852788885,Low Risk
0,295.6,306.2,1446,49.9,133,10.599999999999966,7556.095818561099,0,0,0.0007537769891327442,Low Risk
0,300.0,311.4,1374,41.9,96,11.399999999999975,6028.779134091886,0,0,0.0023837169171035395,Low Risk
0,303.9,312.9,1526,42.5,194,9.0,6791.599718285535,0,0,0.00025902575140831737,Low Risk
2,298.9,309.6,1600,33.5,175,10.700000000000044,5612.978874413764,0,0,0.00029214436007327994,Low Risk
2,303.5,312.8,1404,55.8,84,9.300000000000011,8204.080719290529,0,0,0.014479140211335144,Low Risk
1,298.0,308.1,1587,32.3,30,10.100000000000025,5367.945119409271,0,0,0.00033637019700073984,Low Risk
1,301.4,311.0,1234,55.8,152,9.600000000000025,7210.709122225436,0,0,0.008196297328883183,Low Risk
1,300.4,309.7,1440,42.8,104,9.300000000000011,6454.08794753487,0,0,0.0007367237169116755,Low Risk
0,298.6,309.5,1687,29.3,47,10.899999999999975,5176.203247785174,0,0,0.0004485294436050904,Low Risk
1,298.8,308.6,1486,41.9,92,9.800000000000011,6520.208000917424,0,0,0.00034586991943730635,Low Risk
1,301.7,310.8,1516,40.4,48,9.100000000000025,6413.708009960729,0,0,0.000292130413201709,Low Risk
0,299.5,309.4,1563,41.5,183,9.899999999999975,6792.594555959171,0,0,0.0002687041567605944,Low Risk
0,301.3,310.8,1628,32.2,43,9.5,5489.577114980758,0,0,0.00025054921062656337,Low Risk
0,302.6,311.0,1660,38.0,99,8.399999999999977,6605.722152948138,0,0,0.00015007251200154924,Low Risk
0,297.8,308.5,1448,40.0,192,10.699999999999989,6065.368216530695,0,0,0.00033611692663855085,Low Risk
2,300.6,311.7,1535,33.3,92,11.099999999999966,5352.802642818968,0,0,0.0008878426734947703,Low Risk
0,296.8,308.0,1497,41.7,231,11.199999999999989,6537.120241369249,0,0,0.029596938610852795,Low Risk
0,301.4,310.7,1280,61.0,106,9.300000000000011,8176.518479743035,0,0,0.06078019261963321,Low Risk
0,301.0,311.5,1444,39.8,197,10.5,6018.369990432989,0,0,0.00028011962921971616,Low Risk
2,297.7,307.3,1514,38.6,19,9.600000000000025,6119.864377094965,0,0,0.0006451390056647875,Low Risk
1,299.6,309.1,1560,37.1,73,9.5,6060.760547305428,0,0,0.00023883037059190231,Low Risk
1,299.0,310.6,1587,34.2,141,11.600000000000025,5683.706597021582,0,0,0.00031397976508643554,Low Risk
1,302.2,311.4,1626,31.6,62,9.199999999999989,5380.668569656311,0,0,0.0003354404180017016,Low Risk
1,297.5,309.5,1553,42.4,60,12.0,6895.502659315261,0,0,0.0007643794951809321,Low Risk
0,296.4,307.5,1549,36.1,58,11.100000000000025,5855.813514560743,0,0,0.0004199560783458604,Low Risk
0,299.6,309.1,1476,45.3,166,9.5,7001.856042614787,0,0,0.0003306763624427343,Low Risk
0,299.0,310.2,1690,30.7,244,11.199999999999989,5433.175054873308,0,0,0.18290438887701893,Low Risk
1,303.5,312.7,1420,49.1,42,9.199999999999989,7301.270766452918,0,0,0.000414631501947284,Low Risk
0,302.2,310.8,1383,46.9,45,8.600000000000023,6792.406060399956,0,0,0.06604312128370393,Low Risk
1,301.0,311.0,1508,46.9,113,10.0,7406.32562478896,0,0,0.00023576626587054,Low Risk
0,298.7,308.5,1483,42.5,46,9.800000000000011,6600.224365804355,0,0,0.00025068671947433186,Low Risk
2,299.4,309.0,1607,33.7,130,9.600000000000025,5671.192586284783,0,0,0.0003238499001532422,Low Risk
1,297.9,309.1,1558,39.2,59,11.200000000000044,6395.612436276054,0,0,0.00033854800036872565,Low Risk
1,295.5,306.1,1822,24.3,164,10.600000000000025,4636.425270020889,0,0,0.0014220503856424037,Low Risk
0,298.0,307.5,1792,27.9,217,9.5,5235.652652766606,0,0,0.07584218065964175,Low Risk
1,298.7,309.6,1254,57.1,124,10.900000000000034,7498.290513735047,0,0,0.006255663473101355,Low Risk
0,300.4,309.6,1432,44.7,192,9.200000000000044,6703.15341311147,0,0,0.0005861373110055352,Low Risk
2,303.8,313.2,1381,52.4,140,9.399999999999975,7577.982247381106,0,0,0.0065641028417336884,Low Risk
0,299.8,310.1,1553,42.0,177,10.300000000000011,6830.450747434928,0,0,0.00022546479764495753,Low Risk
0,302.4,311.7,1495,36.8,215,9.300000000000011,5761.262047663201,0,0,0.06373745619231092,Low Risk
1,300.7,309.6,1568,35.2,82,8.900000000000034,5779.860276172453,0,0,0.00029236742855093966,Low Risk
0,301.6,309.9,1397,43.7,102,8.299999999999955,6393.025858324598,0,0,0.006316545019937214,Low Risk
1,297.3,308.3,1657,31.1,8,11.0,5396.491724654891,0,0,0.0003495530413754739,Low Risk
1,302.5,310.3,1411,49.5,110,7.800000000000011,7314.098936455077,0,0,0.008497057230354713,Low Risk
0,298.3,310.0,1460,47.6,101,11.699999999999989,7277.604101795876,0,0,0.0005117866869062921,Low Risk
0,300.7,311.9,1486,35.8,32,11.199999999999989,5570.965308659756,0,0,0.00036921487656302364,Low Risk
2,297.6,308.6,1463,46.7,85,11.0,7154.673581260909,0,0,0.0006906160207736134,Low Risk
1,296.8,308.1,1843,24.2,212,11.300000000000011,4670.563910189898,0,0,0.039559662463803075,Low Risk
0,302.6,312.1,1420,51.6,182,9.5,7673.02589712771,0,0,0.0003915477369134184,Low Risk
0,303.4,311.5,1414,44.8,71,8.100000000000023,6633.70327151611,0,0,0.08958251021254693,Low Risk
1,299.7,310.9,1685,32.1,88,11.199999999999989,5664.134474789718,0,0,0.00039853873733459495,Low Risk
0,298.2,307.5,1470,51.3,180,9.300000000000011,7897.021453328662,0,0,0.001088803290597172,Low Risk
